,,,DBA-GRS211,4GR,2.499,6AT(E･LTC),1630～1650,5.0,10.2,227.6137254901961,13.2,"Ｄ
Ｖ
EP
B",3W,A,,☆☆☆☆,
,,,DBA-GRS211,4GR,2.499,6AT(E･LTC),1660～1710,5.0,10.2,227.6137254901961,12.2,"Ｄ
Ｖ
EP
B",3W,A,,☆☆☆☆,
,,,DBA-GRS202,3GR,2.994,6AT(E･LTC),1600.0,5.0,10.0,232.166,13.2,"Ｄ
Ｖ
EP",3W,R,,☆☆☆☆,
,,,DBA-GRS214,2GR,3.456,8AT(E･LTC),1630～1650,5.0,9.6,241.83958333333334,13.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-GRS214,2GR,3.456,8AT(E･LTC),1660～1680,5.0,9.6,241.83958333333334,12.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-GRS201,4GR,2.499,6AT(E･LTC),1680.0,5.0,9.5,244.3852631578947,12.2,"Ｄ
Ｖ
EP",3W,A,,☆☆☆☆,
,,Passo,DBA-KGC30,1KR,0.996,"CVT
（E･LTC）",910.0,5.0,23.0,100.94173913043477,20.8,"V
C
I
B
EP","3W
EGR",F,,☆☆☆☆,110.0
,,,DBA-KGC30,1KR,0.996,"CVT
（E･LTC）",910.0,5.0,21.2,109.5122641509434,20.8,"V
C
B
EP","3W
EGR",F,,☆☆☆☆,101.0
,,,DBA-KGC35,1KR,0.996,"CVT
（E･LTC）",970.0,5.0,19.0,122.19263157894736,20.8,"V
C
EP","3W
EGR",A,,☆☆☆☆,
,,,DBA-NGC30,1NR,1.329,"CVT
（E･LTC）",940.0,5.0,19.0,122.19263157894736,20.8,"V
C
EP","3W
EGR",F,,☆☆☆☆,
,,SAI,DAA-AZK10,"2AZ
(Mesin Bakar)
2JM
(Motor Elektrik)",2.362,CVT(E),"1570～
1610",5.0,22.4,103.64553571428571,13.2,"V
I
EP
C
H",3W,F,,☆☆☆☆,169.0
,,Harrier,DAA-AVU65W,"2AR
（Mesin Bakar）
2JM
（Motor Elektrik）
2FM
（Motor Elektrik）",2.493,CVT(E),1750～1760,5.0,21.8,106.49816513761466,12.2,"Ｖ
Ｉ
EP
Ｈ
C","EGR
3W",A,,☆☆☆☆,178.0
,,,DAA-AVU65W,"2AR
（Mesin Bakar）
2JM
（Motor Elektrik）
2FM
（Motor Elektrik）",2.493,CVT(E),1770～1840,5.0,21.4,108.48878504672898,11.1,"Ｖ
Ｉ
EP
Ｈ
C","EGR
3W",A,,☆☆☆☆,192.0
,,,DBA-ZSU60W,3ZR,1.986,CVT(E･LTC),1560～1650,5.0,16.0,145.10375,13.2,"Ｖ
Ｉ
EP
B
C",3W,F,,☆☆☆☆,121.0
,,,DBA-ZSU65W,3ZR,1.986,CVT(E･LTC),1610～1650,5.0,15.2,152.74078947368417,13.2,"Ｖ
Ｉ
EP
B
C",3W,A,,☆☆☆☆,115.0
,,,DBA-ZSU65W,3ZR,1.986,CVT(E･LTC),1660～1700,5.0,14.8,156.8689189189189,12.2,"Ｖ
Ｉ
EP
B
C",3W,A,,☆☆☆☆,121.0
,,Vitz,DBA-NSP130,1NR,1.329,CVT(E・LTC),1000～1030,5.0,21.8,106.49816513761466,20.5,"Ｖ
Ｉ
EP
C
Ｂ","EGR
3W",F,,☆☆☆☆,106.0
,,,DBA-NSP130,1NR,1.329,CVT(E・LTC),990～1020,5.0,20.6,112.70194174757282,20.5,"Ｖ
EP
C
Ｂ","EGR
3W",F,,☆☆☆☆,100.0
,,,DBA-KSP130,1KR,0.996,CVT(E・LTC),970.0,5.0,20.8,111.61826923076922,20.8,"Ｖ
EP
C
Ｂ","EGR
3W",F,,☆☆☆☆,100.0
,,,DBA-KSP130,1KR,0.996,CVT(E・LTC),980～990,5.0,20.0,116.083,20.5,"Ｖ
EP
C
Ｂ","EGR
3W",F,,☆☆☆☆,97.0
,,,DBA-NCP131,1NZ,1.496,CVT(E・LTC),1030～1060,5.0,18.8,123.49255319148935,20.5,"Ｖ
EP
C
Ｂ","EGR
3W",F,,☆☆☆☆,91.0
,,,DBA-NCP131,1NZ,1.496,5MT,1020～1040,5.0,17.2,134.98023255813953,20.5,"Ｖ
EP
Ｂ","EGR
3W",F,,☆☆☆☆,83.0
,,,DBA-NSP135,1NR,1.329,CVT(E・LTC),1080.0,5.0,18.0,128.9811111111111,20.5,"Ｖ
EP
C
Ｂ","EGR
3W",A,,☆☆☆☆,87.0
,,,DBA-NSP135,1NR,1.329,CVT(E・LTC),1090～1100,5.0,17.4,133.42873563218393,18.7,"Ｖ
EP
C
Ｂ","EGR
3W",A,,☆☆☆☆,93.0
,,iQ,DBA-NGJ10,1NR,1.329,6MT,950.0,4.0,21.2,109.5122641509434,20.8,"V
I
EP
B","EGR
3W",F,,☆☆☆☆,101.0
,,,DBA-NGJ10,1NR,1.329,CVT(E･LTC),950.0,4.0,20.8,111.61826923076922,20.8,"V
EP
C
B","EGR
3W",F,,☆☆☆☆,100.0
,,,DBA-KGＪ10,1KR,0.996,CVT(E･LTC),890.0,2～4,20.8,111.61826923076922,20.8,"V
EP
C
B","EGR
3W",F,,☆☆☆☆,100.0
,,"Porte
Spade",DBA-NCP141,1NZ,1.496,CVT(E･LTC),1150～1180,5.0,20.6,112.70194174757282,18.7,"Ｖ
Ｉ
EP
B
C","EGR
3W",F,,☆☆☆☆,110.0
,,,DBA-NCP141,1NZ,1.496,CVT(E･LTC),1140～1170,5.0,19.0,122.19263157894736,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,101.0
,,,DBA-NSP140,1NR,1.329,CVT(E･LTC),1110～1130,5.0,19.6,118.45204081632652,18.7,"Ｖ
Ｉ
EP
B
C","EGR
3W",F,,☆☆☆☆,104.0
,,,DBA-NSP140,1NR,1.329,CVT(E･LTC),1100～1120,5.0,18.4,126.17717391304349,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,
,,,DBA-NCP145,1NZ,1.496,CVT(E･LTC),1230～1250,5.0,16.0,145.10375,17.2,"Ｖ
EP
B
C","EGR
3W",A,,☆☆☆☆,
,,Ractis,DBA-NCP120,1NZ,1.496,CVT(E･LTC),1110～1120,5.0,20.6,112.70194174757282,18.7,"Ｖ
Ｉ
EP
B
C","EGR
3W",F,,☆☆☆☆,110.0
,,,DBA-NCP120,1NZ,1.496,CVT(E･LTC),1110～1120,5.0,19.0,122.19263157894736,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,101.0
,,,DBA-NSP120,1NR,1.329,CVT(E･LTC),1100.0,5.0,19.6,118.45204081632652,18.7,"Ｖ
Ｉ
EP
B
C","EGR
3W",F,,☆☆☆☆,104.0
,,,DBA-NSP120,1NR,1.329,CVT(E･LTC),1090.0,5.0,18.4,126.17717391304349,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,
,,,DBA-NCP122,1NZ,1.496,CVT(E･LTC),1160.0,5.0,19.0,122.19263157894736,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,101.0
,,,DBA-NSP122,1NR,1.329,CVT(E･LTC),1140.0,5.0,18.0,128.9811111111111,18.7,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,
,,,DBA-NCP125,1NZ,1.496,CVT(E･LTC),1170.0,5.0,16.6,139.85903614457828,18.7,"Ｖ
EP
B
C","EGR
3W",A,,☆☆☆☆,
,,Auris,DBA-NZE181H,1NZ,1.496,CVT(E･LTC),1220～1230,5.0,19.2,120.91979166666667,17.2,"Ｖ
Ｉ
EP
B
C","EGR
3W",F,,☆☆☆☆,111.0
,,,DBA-NZE181H,1NZ,1.496,CVT(E･LTC),1220～1230,5.0,18.2,127.56373626373626,17.2,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,105.0
,,,DBA-NZE184H,1NZ,1.496,CVT(E･LTC),1300～1310,5.0,16.4,141.56463414634146,17.2,"Ｖ
EP
B
C","EGR
3W",A,,☆☆☆☆,
,,,DBA-NZE184H,1NZ,1.496,CVT(E･LTC),1320.0,5.0,15.8,146.9405063291139,15.8,"Ｖ
EP
B
C","EGR
3W",A,,☆☆☆☆,100.0
,,,DBA-ZRE186H,2ZR,1.797,CVT(E･LTC),1280～1290,5.0,16.0,145.10375,17.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ZRE186H,2ZR,1.797,6MT,1270～1280,5.0,14.4,161.2263888888889,17.2,"Ｖ
EP
B",3W,F,,☆☆☆☆,
,,"Premio
Allion",DBA-NZT260,1NZ,1.496,CVT(E･LTC),1200.0,5.0,18.2,127.56373626373626,17.2,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,105.0
,,,DBA-ZRT260,2ZR,1.797,CVT(E･LTC),1230.0,5.0,16.4,141.56463414634146,17.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ZRT261,3ZR,1.986,CVT(E･LTC),1270.0,5.0,15.6,148.824358974359,17.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ZRT265,2ZR,1.797,CVT(E･LTC),1330.0,5.0,14.8,156.8689189189189,15.8,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,"Estima
　ハイブリッド","DAA-
AHR20W","2AZ
(Mesin Bakar)
2JM
2FM
(Motor Elektrik)",2.362,CVT(E),"1930～
1990",7～8,18.0,128.9811111111111,10.2,"V
I
EP
C
H",3W,A,,☆☆☆☆,176.0
,,,DAA-AHR20W,"2AZ
（Mesin Bakar）
2JM
2FM
（Motor Elektrik）",2.362,CVT(E),2000～2060,7～8,17.0,136.5682352941176,9.4,"Ｖ
Ｉ
EP
C
Ｈ",3W,A,,☆☆☆☆,180.0
,,Corolla　Rumion,DBA-NZE151N,1NZ,1.496,CVT(E･LTC),1270～1300,5.0,17.8,130.4303370786517,17.2,"Ｖ
EP
B
C","EGR
3W",F,,☆☆☆☆,103.0
,,,DBA-ZRE152N,2ZR,1.797,CVT(E･LTC),1320～1340,5.0,15.8,146.9405063291139,15.8,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,100.0
,,,DBA-ZRE154N,2ZR,1.797,CVT(E･LTC),1400～1420,5.0,14.6,159.01780821917808,15.8,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,ist,DBA-NCP110,1NZ,1.496,CVT(E･LTC),1150～1160,5.0,17.2,134.98023255813953,18.7,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-NCP115,1NZ,1.496,CVT(E･LTC),1210～1220,5.0,15.0,154.77733333333333,17.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,Sienta,DBA-NCP81G,1NZ,1.496,CVT(E・LTC),1220～1230,7.0,17.2,134.98023255813953,17.2,"V
EP
C
B","EGR
3W",F,,☆☆☆☆,100.0
,,,DBA-NCP85G,1NZ,1.496,4AT(E・LTC),1320～1330,7.0,13.2,175.88333333333335,15.8,"V
EP",3W,A,,☆☆☆☆,83.0
,,"Alphard
Vellfire",DAA-ATH20W,"2AZ
(Mesin Bakar)
2JM
2FM
(Motor Elektrik)",2.362,CVT(E),2080～2100,7.0,17.0,136.5682352941176,9.4,"V
I
EP
C
H",3W,A,,☆☆☆☆,180.0
,,,DAA-ATH20W,"2AZ
(Mesin Bakar)
2JM
2FM
(Motor Elektrik)",2.362,CVT(E),2110～2210,7.0,16.2,143.31234567901234,8.7,"V
I
EP
C
H",3W,A,,☆☆☆☆,186.0
,,,"DBA-
ANH20W",2AZ,2.362,CVT(E・LTC),1850～1870,8.0,11.2,207.29107142857143,11.1,"V
EP
C
B",3W,F,,☆☆☆☆,100.0
,,,"DBA-
ANH20W",2AZ,2.362,CVT(E・LTC),1880～1990,7～8,10.8,214.9685185185185,10.2,"V
EP
C
B",3W,F,,☆☆☆☆,105.0
,,,"DBA-
ANH20W",2AZ,2.362,CVT(E・LTC),2000～2010,7.0,10.6,219.0245283018868,9.4,"V
EP
C
B",3W,F,,☆☆☆☆,112.0
,,,"DBA-
ANH25W",2AZ,2.362,CVT(E・LTC),1930～1990,7～8,10.4,223.23653846153843,10.2,"V
EP
C
B",3W,A,,☆☆☆☆,101.0
,,,"DBA-
ANH25W",2AZ,2.362,CVT(E・LTC),2000～2040,7.0,10.2,227.6137254901961,9.4,"V
EP
C
B",3W,A,,☆☆☆☆,108.0
,,,"DBA-
GGH20W",2GR,3.456,6AT(E・LTC),1930～1990,7～8,9.3,249.64086021505372,10.2,"V
EP
B",3W,F,,☆☆☆☆,91.0
,,,"DBA-
GGH20W",2GR,3.456,6AT(E・LTC),2000～2070,7.0,9.2,252.35434782608698,9.4,"V
EP
B",3W,F,,☆☆☆☆,97.0
,,,"DBA-
GGH25W",2GR,3.456,6AT(E・LTC),1990.0,8.0,9.2,252.35434782608698,10.2,"V
EP
B",3W,A,,☆☆☆☆,90.0
,,,"DBA-
GGH25W",2GR,3.456,6AT(E・LTC),2000～2100,7～8,9.1,255.12747252747252,9.4,"V
EP
B",3W,A,,☆☆☆☆,96.0
,,,"DBA-
GGH25W",2GR,3.456,6AT(E・LTC),2110～2120,7.0,8.9,260.8606741573034,8.7,"V
EP
B",3W,A,,☆☆☆☆,102.0
,,Probox,DBA-NCP58G,1NZ,1.496,5MT,"1020～
1030",5.0,16.2,143.31234567901234,20.5,V,3W,F,,☆☆☆☆,
,,,DBA-NCP59G,1NZ,1.496,5MT,"1100～
1110",5.0,15.0,154.77733333333333,18.7,V,3W,A,,☆☆☆☆,
,,Wish,DBA-ZGE20G,2ZR,1.797,"CVT
（E・LTC）",1350～1360,7.0,15.8,146.9405063291139,15.8,"V
EP
C
B",3W,F,,☆☆☆☆,100.0
,,,DBA-ZGE20W,2ZR,1.797,"CVT
（E・LTC）",1350～1380,7.0,15.8,146.9405063291139,15.8,"V
EP
C
B",3W,F,,☆☆☆☆,100.0
,,,DBA-ZGE22W,3ZR,1.986,"CVT
（E・LTC）",1430～1440,6.0,14.4,161.2263888888889,14.4,"V
EP
C
B",3W,F,,☆☆☆☆,100.0
,,,DBA-ZGE25G,2ZR,1.797,"CVT
（E・LTC）",1450～1460,7.0,14.4,161.2263888888889,14.4,"V
EP
C
B",3W,A,,☆☆☆☆,100.0
,,,DBA-ZGE25W,2ZR,1.797,"CVT
（E・LTC）",1450～1460,7.0,14.4,161.2263888888889,14.4,"V
EP
C
B",3W,A,,☆☆☆☆,100.0
,,"Probox、
Succeed",DBA-NCP58G,1NZ,1.496,"4AT
（E・LTC）","1030～
1060",5.0,15.4,150.75714285714284,20.5,"V
B",3W,F,,☆☆☆☆,
,,,DBA-NCP59G,1NZ,1.496,"4AT
（E・LTC）","1110～
1140",5.0,13.4,173.25820895522384,18.7,V,3W,A,,☆☆☆☆,
,,Isis,DBA-ZGM10G,2ZR,1.797,CVT(E･LTC),1440～1460,7.0,15.2,152.74078947368417,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,105.0
,,,DBA-ZGM10W,2ZR,1.797,CVT(E･LTC),1440～1450,7.0,15.2,152.74078947368417,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,105.0
,,,DBA-ZGM11G,3ZR,1.986,CVT(E･LTC),1470～1490,7.0,14.4,161.2263888888889,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,100.0
,,,DBA-ZGM11W,3ZR,1.986,CVT(E･LTC),1470～1480,7.0,14.4,161.2263888888889,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,100.0
,,,DBA-ZGM15G,2ZR,1.797,CVT(E･LTC),1540～1550,7.0,13.6,170.71029411764707,13.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,103.0
,,,DBA-ZGM15W,2ZR,1.797,CVT(E･LTC),1540.0,7.0,13.6,170.71029411764707,13.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,103.0
,,bB,CBA-QNC20,K3,1.297,4AT(E･LTC),1040～1060,5.0,15.0,154.77733333333333,20.5,V、EP,3W,F,,☆☆☆,
,,,CBA-QNC21,3SZ,1.495,4AT(E･LTC),1050～1070,5.0,14.6,159.01780821917808,20.5,V、EP,3W,F,,☆☆☆,
,,,CBA-QNC25,K3,1.297,4AT(E･LTC),1100～1120,5.0,14.2,163.49718309859156,18.7,V、EP,3W,A,,☆☆☆,
,,Rush *,ABA-J200E,3SZ,1.495,4AT(E･LTC),1160.0,5.0,13.8,168.23623188405796,18.7,"V,EP",3W,R,,,
,,,ABA-J210E,3SZ,1.495,4AT(E･LTC),1200.0,5.0,13.2,175.88333333333335,17.2,"V,EP",3W,A,,,
,,Noah,DBA-ZRR70G,3ZR,1.986,"CVT
(E・LTC）",1550～1650,5～8,13.6,170.71029411764707,13.2,"V
EP
C
B",3W,F,,☆☆☆☆,103.0
,,Voxy,DBA-ZRR70G,3ZR,1.986,"CVT
(E・LTC）",1660～1670,7.0,13.2,175.88333333333335,12.2,"V
EP
C
B",3W,F,,☆☆☆☆,108.0
,,,DBA-ZRR70W,3ZR,1.986,"CVT
(E・LTC）",1590～1650,7～8,13.6,170.71029411764707,13.2,"V
EP
C
B",3W,F,,☆☆☆☆,103.0
,,,DBA-ZRR75G,3ZR,1.986,"CVT
(E・LTC）",1640～1650,5～7,13.0,178.58923076923077,13.2,"V
EP
C
B",3W,A,,☆☆☆☆,98.0
,,,DBA-ZRR75G,3ZR,1.986,"CVT
(E・LTC）",1660～1710,5～7,12.4,187.2306451612903,12.2,"V
EP
C
B",3W,A,,☆☆☆☆,101.0
,,,DBA-ZRR75W,3ZR,1.986,"CVT
(E・LTC）",1670～1730,7～8,12.4,187.2306451612903,12.2,"V
EP
C
B",3W,A,,☆☆☆☆,101.0
,,86 *2,DBA-ZN6,FA20,1.998,6MT,1190.0,4.0,13.4,173.25820895522384,18.7,"D,V
EP",3W,R,減速比：3.727,☆☆☆☆,71.0
,,,DBA-ZN6,FA20,1.998,6MT,1200～1220,4.0,13.0,178.58923076923077,17.2,"D,V
EP",3W,R,減速比：3.727,☆☆☆☆,75.0
,,,DBA-ZN6,FA20,1.998,6MT,1200～1230,4.0,12.4,187.2306451612903,17.2,"D,V
EP",3W,R,減速比：4.100,☆☆☆☆,72.0
,,,DBA-ZN6,FA20,1.998,6MT,1220～1240,4.0,12.4,187.2306451612903,17.2,"D,V
EP",3W,R,215/45R17ﾀｲﾔ,☆☆☆☆,72.0
,,,DBA-ZN6,FA20,1.998,6AT,1230～1250,4.0,12.8,181.3796875,17.2,"D,V
EP",3W,R,,☆☆☆☆,74.0
,,,DBA-ZN6,FA20,1.998,6AT,1240～1250,4.0,12.4,187.2306451612903,17.2,"D,V
EP",3W,R,215/45R17ﾀｲﾔ,☆☆☆☆,72.0
,,Mark X ジオ,DBA-ANA10,2AZ,2.362,"CVT
（E・LTC）","1550～
1580",5～7,12.4,187.2306451612903,13.2,"V
EP
C
B",3W,F,,☆☆☆☆,93.0
,,,DBA-ANA15,2AZ,2.362,"CVT
（E・LTC）","1610～
1640",5～7,11.6,200.14310344827587,13.2,"V
EP
C
B",3W,A,,☆☆☆☆,87.0
,,,DBA-GGA10,2GR,3.456,"6AT
（E・LTC）","1660～
1670",6.0,9.8,236.90408163265303,12.2,"V
EP
B",3W,F,,☆☆☆☆,80.0
,,RAV4,DBA-ACA36W,2AZ,2.362,CVT(E･LTC),1450～1490,5.0,12.2,190.3,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ACA31W,2AZ,2.362,CVT(E･LTC),1510～1530,5.0,11.8,196.75084745762712,14.4,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,,DBA-ACA31W,2AZ,2.362,CVT(E･LTC),1540～1550,5.0,11.6,200.14310344827587,13.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,Vanguard,DBA-ACA38W,2AZ,2.362,CVT(E･LTC),1530.0,5.0,12.2,190.3,14.4,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ACA38W,2AZ,2.362,CVT(E･LTC),1540～1590,5～7,12.0,193.47166666666664,13.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ACA33W,2AZ,2.362,CVT(E･LTC),1590～1650,5～7,11.6,200.14310344827587,13.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,
,,Mark X,DBA-GRX130,4GR,2.499,6AT(E･LTC),1510～1530,5.0,11.8,196.75084745762712,14.4,"Ｄ
Ｖ
EP",3W,R,,☆☆☆☆,
,,,DBA-GRX135,4GR,2.499,6AT(E･LTC),1560～1580,5.0,10.6,219.0245283018868,13.2,"Ｄ
Ｖ
EP",3W,A,,☆☆☆☆,
,,,DBA-GRX133,2GR,3.456,6AT(E･LTC),1550～1570,5.0,10.0,232.166,13.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,Estima,DBA-ACR50W,2AZ,2.362,CVT(E･LTC),1700～1760,7～8,11.6,200.14310344827587,12.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,
,,,DBA-ACR50W,2AZ,2.362,CVT(E･LTC),1770～1870,7～8,11.4,203.65438596491228,11.1,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,102.0
,,,DBA-ACR50W,2AZ,2.362,CVT(E･LTC),1880.0,7.0,11.0,211.05999999999997,10.2,"Ｖ
EP
B
C",3W,F,,☆☆☆☆,107.0
,,,DBA-ACR55W,2AZ,2.362,CVT(E･LTC),1770～1870,7～8,11.2,207.29107142857143,11.1,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,100.0
,,,DBA-ACR55W,2AZ,2.362,CVT(E･LTC),1880～1930,7.0,10.8,214.9685185185185,10.2,"Ｖ
EP
B
C",3W,A,,☆☆☆☆,105.0
