,,,DBA-GRL11,4GR,2.499,6AT(E･LTC),1660～1720,5.0,10.8,214.9685185185185,12.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,ＩＳ２５０Ｃ,DBA-GSE20,4GR,2.499,"6AT
（E･LTC)","1730,
1740",4.0,10.6,219.0245283018868,12.2,"D
V
EP
B",3W,R,,☆☆☆☆,
,,ＲＸ２７０,DBA-AGL10W,1AR,2.671,6AT(E・LTC),1810～1870,5.0,10.0,232.166,11.1,"V
EP",3W,F,,☆☆☆☆,90.0
,,ＧＳ３５０,DBA-GRL10,2GR,3.456,8AT(E･LTC),1650.0,5.0,10.0,232.166,13.2,"D
V
EP
B",3W,R,,☆☆☆☆,75.0
,,,DBA-GRL10,2GR,3.456,8AT(E･LTC),1660～1730,5.0,9.8,236.90408163265303,12.2,"D
V
EP
B",3W,R,,☆☆☆☆,80.0
,,,DBA-GRL15,2GR,3.456,6AT(E･LTC),"1730～
1760",5.0,9.4,246.9851063829787,12.2,"D
V
EP
B",3W,A,,☆☆☆☆,77.0
,,,DBA-GRL15,2GR,3.456,6AT(E･LTC),1770～1810,5.0,9.3,249.64086021505372,11.1,"D
V
EP
B",3W,A,,☆☆☆☆,83.0
,,ＩＳ３５０,DBA-GSE31,2GR,3.456,8AT(E･LTC),1630～1650,5.0,10.0,232.166,13.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-GSE31,2GR,3.456,8AT(E･LTC),1660.0,5.0,9.8,236.90408163265303,12.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,ＩＳ３５０Ｃ,DBA-GSE21,2GR,3.456,"6AT
（E･LTC)","1750,
1760",4.0,9.7,239.34639175257735,12.2,"D
V
EP
B",3W,R,,☆☆☆☆,
,,ＲＸ３５０,DBA-GGL10W,2GR,3.456,6AT(E・LTC),1870.0,5.0,9.3,249.64086021505372,11.1,"V
EP
B",3W,F,,☆☆☆☆,83.0
,,,DBA-GGL10W,2GR,3.456,6AT(E・LTC),1880～1930,5.0,9.1,255.12747252747252,10.2,"V
EP
B",3W,F,,☆☆☆☆,89.0
,,,DBA-GGL15W,2GR,3.456,6AT(E・LTC),1940～1990,5.0,8.9,260.8606741573034,10.2,"V
EP
B",3W,A,,☆☆☆☆,87.0
,,,DBA-GGL15W,2GR,3.456,6AT(E・LTC),2000.0,5.0,8.8,263.825,9.4,"V
EP
B",3W,A,,☆☆☆☆,93.0
,,ＬＳ４６０,DBA-USF40,1UR,4.608,8AT(E･LTC),1940～1980,5.0,8.4,276.38809523809516,10.2,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-USF40,1UR,4.608,8AT(E･LTC),2020～2080,5.0,8.3,279.71807228915657,9.4,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-USF45,1UR,4.608,8AT(E･LTC),2080.0,5.0,7.9,293.8810126582278,9.4,"Ｄ
Ｖ
EP
B",3W,A,,☆☆☆☆,
,,,DBA-USF45,1UR,4.608,8AT(E･LTC),2120～2200,5.0,7.7,301.5142857142857,8.7,"Ｄ
Ｖ
EP
B",3W,A,,☆☆☆☆,
,,ＬＳ４６０Ｌ,DBA-USF41,1UR,4.608,8AT(E･LTC),2040～2090,4～5,8.3,279.71807228915657,9.4,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-USF41,1UR,4.608,8AT(E･LTC),2120～2130,4～5,8.2,283.1292682926829,8.7,"Ｄ
Ｖ
EP
B",3W,R,,☆☆☆☆,
,,,DBA-USF46,1UR,4.608,8AT(E･LTC),2180～2260,4～5,7.7,301.5142857142857,8.7,"Ｄ
Ｖ
EP
B",3W,A,,☆☆☆☆,
,,ＩＳ　Ｆ,DBA-USE20,2UR,4.968,"8AT
（E・LTC）","1690,
1710",4.0,8.1,286.6246913580247,12.2,"D
V
EP",3W,R,,☆☆☆☆,66.0
